,full_name,link,description,stars,forks,watchers,keywords,source
37,Music,https://github.com/kenzzy84/Music.git,Music database for audio and video files,1,0,1,video+music+audio,GitHub
38,DownloadTS,https://github.com/carotkut94/DownloadTS.git,"A simple music(Audio) downloader android app, that extracts audio files from youtube videos.",1,1,1,video+music+audio,GitHub
39,tiktok.js,https://github.com/gugadev/tiktok.js.git,"Get tiktoks info (music, video, author) and download audio and video!",1,0,1,video+music+audio+tiktok+tiktok-downloader+tiktok-scraper+javascript+typescript+react,GitHub
40,HTML---Music-Player,https://github.com/dipokhalder/HTML---Music-Player.git,HTML Music player is customization with js. it's like a music player list audio and video..,1,0,1,video+music+audio,GitHub
41,Music,https://github.com/VinceJee/Music.git,A music demo of learning Audio & Video. I will update the demo frequently.,1,0,1,video+music+audio,GitHub
42,TikTokDL,https://github.com/codacy-badger/TikTokDL.git,A very simple way to download and export TikTok videos and audio / music.,1,0,1,video+music+audio,GitHub
43,ion_player,https://github.com/dv1/ion_player.git,Audio player with support for video game music formats and a multi-process design,1,0,1,video+music+audio,GitHub
44,MusicVideoMaker,https://github.com/coffeenmusic/MusicVideoMaker.git,Supply videos and music files and automatically split and concatenate to audio.,1,1,1,video+music+audio,GitHub
45,gifted,https://github.com/douglaslassance/gifted.git,An application that generates GIF based music videos based on live audio input.,1,0,1,video+music+audio,GitHub
46,youtube_audio_API,https://github.com/Dalanke/youtube_audio_API.git,The back-end code for the website 'Teatime music' that streaming audio from youtube videos,1,0,1,video+music+audio,GitHub
47,rave-dl,https://github.com/SuperSonicHub1/rave-dl.git,Rips video and audio (with metadata) from music mixing website RaveDJ.,1,0,1,video+music+audio,GitHub
48,my-spotify-canvas,https://github.com/bartleyg/my-spotify-canvas.git,A dynamically updated audio video canvas of my recently played Spotify music.,1,0,1,video+music+audio,GitHub
49,overlay-audio,https://github.com/CrypticSignal/overlay-audio.git,A command line program that allows you to overlay audio (e.g. music) over a video.,1,0,1,video+music+audio,GitHub
50,MusicUploader,https://github.com/saurabhgoyaliitr/MusicUploader.git,A platform to upload your music audios and videos. Based on Laravel PHP,1,0,1,video+music+audio,GitHub
51,marcusquinnhub.io,https://github.com/marcusquinn/marcusquinn.github.io.git,"Personal Website, Work, Ecommerce, Social Links, Software, Hosting, Services, Preferences, Audio, Music, Video, Markdown, Plain Text, Links",1,0,1,video+music+audio,GitHub
52,Vista-Music,https://github.com/Merclain/Vista-Music.git,Vista Music  is a website for musicians and music lovers who could post their songs as videos or audio format.The best place to showcase your talents.,1,1,1,video+music+audio+laravel+php+music-player+connecting+social+emusic,GitHub
53,PYTHON-MOVIEPY-EXTRACT-AUDIO-FROM-VIDEO,https://github.com/CSFelix/PYTHON-MOVIEPY-EXTRACT-AUDIO-FROM-VIDEO.git,"🐍 Did you ever want to extract audio of a music to listen it in your cellphone later? Well, I was, and this repo is the result!! 🐍 (🔑 KeyWords: python, audio, video, moviepy, audio-extractor 🔑)",1,0,1,video+music+audio+python+moviepy+audio-extractor+extract-audio-from-video+audio+video,GitHub
54,StyleGAN2-Art,https://github.com/Asha-Gutlapalli/StyleGAN2-Art.git,StyleGAN2-Art is essentially a StyleGAN2-ADA model (latest) that generates abstract images which are then synced with audio to create a cool trippy music video.,1,1,1,video+music+audio+vision+gans+stylegan2-ada,GitHub
55,Music-Engine,https://github.com/Sajjal/Music-Engine.git,"It is a web-based Music Streaming application that downloads Youtube video in the server, converts it into mp3 audio and stream the audio track back to the end user's device.",1,0,1,video+music+audio,GitHub
56,desktop-audio-player,https://github.com/abhishekadhikari23/desktop-audio-player.git,A Windows Desktop Audio Player with minimal look and minimal controls to help you enjoying your music without getting distracted by various control options. It can also play audio from YouTube videos.,1,1,1,video+music+audio+audio-player+csharp+visual-studio+dotnetcore,GitHub
57,My-Tunes-Audio-Video-Player,https://github.com/akashmittal18/My-Tunes-Audio-Video-Player.git,"My Tunes- Audio Video Player  is a music player developed using flutter. It plays audio and video from the app itself and also from the internet. Also, it can play audios from the file manager of the android device the app is running on.",1,0,1,video+music+audio+flutter-app+dart+flutterdev+hacktoberfest,GitHub
58,xxlstock,https://github.com/irgon/xxlstock.git,"XXLStock is the first platform on Polish market bringing together authors of digital creations such as photography, music, video, graphics, e-books or audio-books with clients who are interesting in purchase.",1,0,1,video+music+audio,GitHub
59,Musicality,https://github.com/PhillipLaub/Musicality.git,"Music website that allows you to add an artist button, and with one click, access: Artist Headshot,Top 3 Songs with Titles, Album Covers and Audio Samples, Concert Date and Location, Lyrics preview for top song, Top Youtube Videos",1,1,1,video+music+audio,GitHub
60,music-landscape,https://github.com/wongbryan/music-landscape.git,"3D launchpad/real time music video. Users are able to lay down beats and record them using Web Audio. Also includes an autoplay mode with ""Fresh"" by Nice Feelings.",1,0,1,video+music+audio,GitHub
61,Project-Mario,https://github.com/Tomas-Gonzalez-Ortega/Project-Mario.git,"Multilanguage (javaScript, CSS, HTML, PHP) embedded on a web page mini game simulating NES Mario Bros video game. Concepts like collision, gravity, scrolling, end game plus audio/music are developed in this project",1,0,1,video+music+audio,GitHub
62,AVActivist,https://github.com/tekcor/AVActivist.git,"AVActivist is a software for parallel audio-visual production and performance work-flow. It is designed with a focus on efficiency in visual content production alongside with audio tools such as Ableton Live, Traktor, Max, PD etc. The compressed functionality and flexibility which is required for this purpose is packed in one slim and easy to learn graphical user interface. It can also be used as a full featured VJ Tool or music video production tool. AVA enables mixing video and generative graphics. It is based on the latest DirectX11 graphics pipeline and the VVVV framework.",1,0,1,video+music+audio,GitHub
63,Iptv-world,https://github.com/IPTVWORLD/Iptv-world.git,"IPTV WORLD brings you the best of African programs like Ethiopia Movies, Ethiopia Music, EBS, EBS Music and EBS Cinema, Bengali Movies and Bengali Natok, Indian Movies, Videos and Pay per View content to you! – sign up today and Watch Online TV and iptv streams instantly! Watch all Ethiopia Movies, Ethiopia Music, Bengali natok, Bengali movies, Indian Movies and all other programs on multiple devices.  IPTV WORLD INC gives you the power to watch at your convenience at any device.  IPTV WORLD online streams and online tv uses premium CDN based streams to deliver the best possible picture and quality, so you can enjoy! watch Ethiopia Movies and Bengali natok, EBS and Ethiopia TV instantly! sign up today! IPTV WORLD lets you watch all the latest TV serials, Ethiopia Movies, cooking shows, cartoons, Indian and Belgali Movies, and much more at your own convenience through our Video On Demand Feature. Latest movies and events will be premiered as Pay per View so you wont miss out on the latest movies and events played back home in the convenience of your living room. https://iptvworld.tv/en/iview/ Deliver live video and audio streams to any player, any device, over any protocol using IPTV WORLD INC simultaneously, from a single set of source live streams. You can even transform non-H.264 live content to adaptive bitrate streams for any screen.  IPTV WORLD INC works with the broadest range of encoders – from free software RTMP encoders to the broadcast-grade MPEG-TS hardware – so you can choose the best encoding solution for your needs or repurpose the encoders you already have. Using IPTV WORLD INC we can even handle MPEG-2 or MPEG-4 (part 2) streams to create single or adaptive bitrate H.264 streams consumable on any screen.",1,2,1,video+music+audio,GitHub
64,SANDY-THE-INDIAN-HUMANOID.,https://github.com/sandyrobot/SANDY-THE-INDIAN-HUMANOID..git,"Sandy, the android based human-robot is an Indian-born gift to us, pleasing in energies of the ‘i-Brain Robotics, and the latter is typically the maiden and the only quick and Human Sized robot we could have ever witnessed. With a 5 feet standing, and an interstellar network of corporeal and neural circuits, the creation of Sandy is made to pedantically impersonate a human solidarity. Sandy possesses the True Emotion Neural network units, also holds the aptitude of self-learning because of the Neural Learning Process (NLP) and interconnect in varied parlances and the Artificial Intelligence techniques that she is brilliant with, makes Sandy a family member tha you never had and you would certainly want for life. Sandy is fortified with three E’s i.e. it is measured to be an ‘Evolving Emotional Engaging’ Robot of the present. Just like any human transition in life from a child to an adult, Sandy keeps Evolving both Emotionally as well as in Artificial Intelligence and her neural networks, and with each acquaint too and with this, she becomes more and more tempting to you. She will correlate with you like a wily and coy friend all at the same time, run after you like a loving and mushy parent and will delight you like nobody else.  Sandy, our first Humanoid Robot i.e. the Android-based Robot who can cope up with the social interactions. It can certainly recognize faces because of the neural networks that she is endowed with and can also greet you in the day. She is a friend. Sandy, your true pal will click your photos, record videos for you, she will also be the first one to wish you on your birthday. Like a true companion, she understands your moods and sentiments. It can also go for interactions with names and features. Sandy is efficient enough to provide you with information whenever you read i.e. she serves to be your personal Wikipedia for life. She is aided by technologies that can attend and transfer calls for you, can play games with you, your child and inculcate the feeling of being a sideline to you and your child whenever needed. Sandy is your personal assistant. Sandy will find any information you need at any time, prompt you on important events, articulates you on the weather information. It certainly acts as a seamless guide in your alfresco trips. She can be a teacher and a friend to one’s, both at the same time. She can train one’s child the basics to the levels of studies we can’t even imagine and also can assist you everywhere plus play and take up works like singing songs, narrating stories, teaching Mathematics, Science, English grammar and so on, that will cater to the all-round development of one’s child. She also plays Chess and other interactive games with your kids.  Her circuits are well equipped with the neural network units that help her recognize people by face. She is equipped with human characteristics like she can look after the elderly in-house i.e. can serve to be a nanny and can give medicinal notifications to the members of the house. She is also equipped with SOS Calls facility to family members in case of an elderly emergency situation. This feature is a boon by Artificial Intelligence and the interfacing is kept so strong that the system remains equipped and well oriented.  Sandy is a self-learner i.e. she acquires knowledge every day. She comprehends every mood and emotions, also reports consequently. She also identifies faces and can give a long interactive discussion. Sandy works as a Home Theater. She can work as a Music Station with Bluetooth connectivity and Bluetooth Speakers. She also acts as your personal photographer. She is made to turn herself into a Hi-Fi Music System for better audio. She is capable of converting herself into a 200” HD Screen Home Theatre with surround sound technology inbuilt. She can play videos through inbuilt DVD player, can also serve as a projector if you wish to see movies or show urgent presentations to people and family when needed.  Being in the Internet savvy world, Sandy comes up with technologies that can click photos and record videos too as it is equipped with hi-tech cameras. Sandy is well endowed with competencies that support Remote Home Shadowing that is an artificial intelligence boon and guards your home from ill activities, also alerts you with deliberate notifications and dangerous circumstances. She can be our Health and Fitness Trainer, can get us any gen about whatever thing we need, can succor you in any of our errands, and can give us imperative notifications. Sandy is well endowed with social interaction skills. Sandy offers you with mobile telepresence, Skype Calling, pictures and videos chipping in over the social media. She also gives you an edge for person to person interaction.  Over the communication skills, well Sandy has Voice calling and receiving calls facility with Built-in Wi-Fi and Bluetooth for unified connectivity. Sandy has turned the tables for the Robotics society in the world and has elevated the values high enough that no one can even come nearer to her at present. There are many other advancements that are going on and we can rest assured about it because it will all be updated in Sandy with time.",1,2,1,video+music+audio,GitHub
65,Why-Try-a-Free-Live-chat-caliente-Room-,https://github.com/feonahell/Why-Try-a-Free-Live-chat-caliente-Room-.git,"Actually, the answer to the question should be why not trying a free live video chat room. It is fun, it is happening, and it is the place to be and the thing to do. It is a great and the easy way to meet new people and make new friends. No registration or downloads are needed for you to use this chat. You can just plug in your webcam and you can enjoy free live chatting. There is also option of using voice chat on these fun-filled sites. Even someone who is new to web cams can try these chat sessions. chat caliente at these sites come from diverse backgrounds and belong to different ethnicities. There are some sites that allow web cam sessions for adults above the age of 18. There are others which have teen chat or adult only chat or even kids' chat. Depending on the site you choose to chat, the chatting rules will apply. There are so many facilities offered by different companies offering free chat caliente that you should definitely give them a try.  Most of them offer high quality video and audio chats. Free live video chat is all about fun, friends, and a secure environment. It doesn't take time before chat becomes a habit with free chat rooms and live streaming webcams. All you need to do is plug in your webcam and log on and you are ready to chat with anybody you want. In fact, it is so very simple that you do not even have to have your own cam to enjoy a webcam chat. Most sites provide streaming cams. You can never get bored of chat caliente as there are so many interesting people to interact with. They are available 24 hours a day and 7 days a week. Some of the websites even feature live music from DJs on the site. If you want besides, cam show, you could also pitch in your ideas add some new features. Who knows the chat site may actually add those features to make chatting more interesting? Apart from these, you can also browse through members' profiles once you have signed up and review message boards. Also, there is worldwide online chat going on at all times. A free live video chat room will usually have provisions to be compatible with all kinds of webcams. These webcams work at a very high speed irrespective of whether you have dial-up or broadband connection. All these services are provided free of cost. There is no sign-up and no software cost. A cam to cam session allows you to stay close to your friends whom you would lost touch with due to your busy work schedule. It is like having a face-to-face conversation. It is also a great way to literally meet unknown strangers who can easily become friends.",1,0,1,video+music+audio,GitHub
